,SalesAgentEmailID,ContactEmailID,sentiment_scores,Product,year_month,Close_Value,month,year,lag_1,lag_2,lag_3,lag_4,lag_(-1),lag_(-2),lag_(-3),lag_(-4),rolling_avg,rolling_min,rolling_max
177,19,30,3.6344086021505375,2,2016-12-01,1185,12,2016,1049.0,1033.0,1007.0,556.0,1212.0,2972.0,3415.0,3677.0,966.0,556.0,1185.0
178,21,72,3.3442622950819683,2,2016-12-01,1212,12,2016,1185.0,1049.0,1033.0,1007.0,2972.0,3415.0,3677.0,3742.0,1097.2,1007.0,1212.0
179,10,52,4.39240506329114,5,2016-12-01,2972,12,2016,1212.0,1185.0,1049.0,1033.0,3415.0,3677.0,3742.0,3841.0,1490.2,1033.0,2972.0
180,7,78,3.321428571428572,5,2016-12-01,3415,12,2016,2972.0,1212.0,1185.0,1049.0,3677.0,3742.0,3841.0,4338.0,1966.6,1049.0,3415.0
181,1,48,4.07,5,2016-12-01,3677,12,2016,3415.0,2972.0,1212.0,1185.0,3742.0,3841.0,4338.0,4438.0,2492.2,1185.0,3677.0
182,26,30,4.257731958762887,4,2016-12-01,3742,12,2016,3677.0,3415.0,2972.0,1212.0,3841.0,4338.0,4438.0,4998.0,3003.6,1212.0,3742.0
183,21,4,5.527027027027027,5,2016-12-01,3841,12,2016,3742.0,3677.0,3415.0,2972.0,4338.0,4438.0,4998.0,5425.0,3529.4,2972.0,3841.0
184,12,68,3.36,4,2016-12-01,4338,12,2016,3841.0,3742.0,3677.0,3415.0,4438.0,4998.0,5425.0,5459.0,3802.6,3415.0,4338.0
185,10,37,3.6095238095238096,4,2016-12-01,4438,12,2016,4338.0,3841.0,3742.0,3677.0,4998.0,5425.0,5459.0,5539.0,4007.2,3677.0,4438.0
186,7,46,3.3225806451612905,4,2016-12-01,4998,12,2016,4438.0,4338.0,3841.0,3742.0,5425.0,5459.0,5539.0,6490.0,4271.4,3742.0,4998.0
187,15,34,3.9506172839506166,3,2016-12-01,5425,12,2016,4998.0,4438.0,4338.0,3841.0,5459.0,5539.0,6490.0,54.0,4608.0,3841.0,5425.0
188,0,10,3.462068965517241,3,2016-12-01,5459,12,2016,5425.0,4998.0,4438.0,4338.0,5539.0,6490.0,54.0,57.0,4931.6,4338.0,5459.0
189,15,65,3.875776397515528,4,2016-12-01,5539,12,2016,5459.0,5425.0,4998.0,4438.0,6490.0,54.0,57.0,67.0,5171.8,4438.0,5539.0
190,12,22,4.428571428571429,3,2016-12-01,6490,12,2016,5539.0,5459.0,5425.0,4998.0,54.0,57.0,67.0,481.0,5582.2,4998.0,6490.0
191,25,9,4.573333333333333,6,2017-01-01,54,1,2017,6490.0,5539.0,5459.0,5425.0,57.0,67.0,481.0,494.0,4593.4,54.0,6490.0
192,12,8,3.8645833333333335,6,2017-01-01,57,1,2017,54.0,6490.0,5539.0,5459.0,67.0,481.0,494.0,514.0,3519.8,54.0,6490.0
193,19,41,4.066666666666666,6,2017-01-01,67,1,2017,57.0,54.0,6490.0,5539.0,481.0,494.0,514.0,514.0,2441.4,54.0,6490.0
194,7,54,3.65,1,2017-01-01,481,1,2017,67.0,57.0,54.0,6490.0,494.0,514.0,514.0,523.0,1429.8,54.0,6490.0
195,22,77,3.6263736263736255,1,2017-01-01,494,1,2017,481.0,67.0,57.0,54.0,514.0,514.0,523.0,538.0,230.6,54.0,494.0
196,6,52,3.830188679245283,1,2017-01-01,514,1,2017,494.0,481.0,67.0,57.0,514.0,523.0,538.0,542.0,322.6,57.0,514.0
197,0,6,4.304347826086956,1,2017-01-01,514,1,2017,514.0,494.0,481.0,67.0,523.0,538.0,542.0,617.0,414.0,67.0,514.0
198,19,71,4.297297297297297,1,2017-01-01,523,1,2017,514.0,514.0,494.0,481.0,538.0,542.0,617.0,1080.0,505.2,481.0,523.0
199,4,76,4.154929577464789,1,2017-01-01,538,1,2017,523.0,514.0,514.0,494.0,542.0,617.0,1080.0,1171.0,516.6,494.0,538.0
200,26,27,3.2098765432098766,1,2017-01-01,542,1,2017,538.0,523.0,514.0,514.0,617.0,1080.0,1171.0,1179.0,526.2,514.0,542.0
201,29,22,4.0,1,2017-01-01,617,1,2017,542.0,538.0,523.0,514.0,1080.0,1171.0,1179.0,1217.0,546.8,514.0,617.0
202,21,83,4.452830188679245,2,2017-01-01,1080,1,2017,617.0,542.0,538.0,523.0,1171.0,1179.0,1217.0,3367.0,660.0,523.0,1080.0
203,1,19,3.9361702127659575,2,2017-01-01,1171,1,2017,1080.0,617.0,542.0,538.0,1179.0,1217.0,3367.0,3388.0,789.6,538.0,1171.0
204,28,80,3.21875,2,2017-01-01,1179,1,2017,1171.0,1080.0,617.0,542.0,1217.0,3367.0,3388.0,3644.0,917.8,542.0,1179.0
205,6,37,4.065359477124183,2,2017-01-01,1217,1,2017,1179.0,1171.0,1080.0,617.0,3367.0,3388.0,3644.0,4213.0,1052.8,617.0,1217.0
206,10,52,4.39240506329114,5,2017-01-01,3367,1,2017,1217.0,1179.0,1171.0,1080.0,3388.0,3644.0,4213.0,4491.0,1602.8,1080.0,3367.0
207,14,71,3.602409638554217,5,2017-01-01,3388,1,2017,3367.0,1217.0,1179.0,1171.0,3644.0,4213.0,4491.0,4559.0,2064.4,1171.0,3388.0
208,7,78,3.321428571428572,5,2017-01-01,3644,1,2017,3388.0,3367.0,1217.0,1179.0,4213.0,4491.0,4559.0,4651.0,2559.0,1179.0,3644.0
209,13,83,3.5663716814159288,4,2017-01-01,4213,1,2017,3644.0,3388.0,3367.0,1217.0,4491.0,4559.0,4651.0,5060.0,3165.8,1217.0,4213.0
210,5,78,3.627450980392157,4,2017-01-01,4491,1,2017,4213.0,3644.0,3388.0,3367.0,4559.0,4651.0,5060.0,5100.0,3820.6,3367.0,4491.0
211,15,35,3.1210762331838566,4,2017-01-01,4559,1,2017,4491.0,4213.0,3644.0,3388.0,4651.0,5060.0,5100.0,5604.0,4059.0,3388.0,4559.0
212,20,20,3.1486486486486487,3,2017-01-01,4651,1,2017,4559.0,4491.0,4213.0,3644.0,5060.0,5100.0,5604.0,51.0,4311.6,3644.0,4651.0
213,0,15,4.275229357798165,3,2017-01-01,5060,1,2017,4651.0,4559.0,4491.0,4213.0,5100.0,5604.0,51.0,51.0,4594.8,4213.0,5060.0
214,15,29,3.9930555555555554,4,2017-01-01,5100,1,2017,5060.0,4651.0,4559.0,4491.0,5604.0,51.0,51.0,52.0,4772.2,4491.0,5100.0
215,21,33,3.180555555555556,3,2017-01-01,5604,1,2017,5100.0,5060.0,4651.0,4559.0,51.0,51.0,52.0,53.0,4994.8,4559.0,5604.0
216,8,29,3.8235294117647056,6,2017-02-01,51,2,2017,5604.0,5100.0,5060.0,4651.0,51.0,52.0,53.0,56.0,4093.2,51.0,5604.0
217,26,62,3.8067226890756296,6,2017-02-01,51,2,2017,51.0,5604.0,5100.0,5060.0,52.0,53.0,56.0,56.0,3173.2,51.0,5604.0
218,0,21,4.258064516129032,6,2017-02-01,52,2,2017,51.0,51.0,5604.0,5100.0,53.0,56.0,56.0,58.0,2171.6,51.0,5604.0
219,25,5,4.527777777777779,6,2017-02-01,53,2,2017,52.0,51.0,51.0,5604.0,56.0,56.0,58.0,58.0,1162.2,51.0,5604.0
220,8,2,3.590909090909092,6,2017-02-01,56,2,2017,53.0,52.0,51.0,51.0,56.0,58.0,58.0,59.0,52.6,51.0,56.0
221,6,40,3.7469879518072284,6,2017-02-01,56,2,2017,56.0,53.0,52.0,51.0,58.0,58.0,59.0,59.0,53.6,51.0,56.0
222,5,56,4.203389830508475,6,2017-02-01,58,2,2017,56.0,56.0,53.0,52.0,58.0,59.0,59.0,64.0,55.0,52.0,58.0
223,23,68,4.507246376811594,6,2017-02-01,58,2,2017,58.0,56.0,56.0,53.0,59.0,59.0,64.0,430.0,56.2,53.0,58.0
224,0,9,4.115151515151515,6,2017-02-01,59,2,2017,58.0,58.0,56.0,56.0,59.0,64.0,430.0,464.0,57.4,56.0,59.0
225,4,1,4.220338983050849,6,2017-02-01,59,2,2017,59.0,58.0,58.0,56.0,64.0,430.0,464.0,483.0,58.0,56.0,59.0
226,18,15,2.5454545454545454,6,2017-02-01,64,2,2017,59.0,59.0,58.0,58.0,430.0,464.0,483.0,492.0,59.6,58.0,64.0
227,29,57,3.5875,1,2017-02-01,430,2,2017,64.0,59.0,59.0,58.0,464.0,483.0,492.0,524.0,134.0,58.0,430.0
228,17,27,3.82,1,2017-02-01,464,2,2017,430.0,64.0,59.0,59.0,483.0,492.0,524.0,526.0,215.2,59.0,464.0
229,7,56,4.483516483516484,1,2017-02-01,483,2,2017,464.0,430.0,64.0,59.0,492.0,524.0,526.0,554.0,300.0,59.0,483.0
230,1,17,3.0540540540540535,1,2017-02-01,492,2,2017,483.0,464.0,430.0,64.0,524.0,526.0,554.0,568.0,386.6,64.0,492.0
231,19,41,4.066666666666666,1,2017-02-01,524,2,2017,492.0,483.0,464.0,430.0,526.0,554.0,568.0,572.0,478.6,430.0,524.0
232,13,13,4.074380165289257,1,2017-02-01,526,2,2017,524.0,492.0,483.0,464.0,554.0,568.0,572.0,599.0,497.8,464.0,526.0
233,21,38,2.9545454545454546,1,2017-02-01,554,2,2017,526.0,524.0,492.0,483.0,568.0,572.0,599.0,1024.0,515.8,483.0,554.0
234,3,31,2.6388888888888893,1,2017-02-01,568,2,2017,554.0,526.0,524.0,492.0,572.0,599.0,1024.0,1028.0,532.8,492.0,568.0
235,22,19,4.586956521739131,1,2017-02-01,572,2,2017,568.0,554.0,526.0,524.0,599.0,1024.0,1028.0,1086.0,548.8,524.0,572.0
236,4,56,3.683544303797469,1,2017-02-01,599,2,2017,572.0,568.0,554.0,526.0,1024.0,1028.0,1086.0,1117.0,563.8,526.0,599.0
237,22,64,4.1506849315068495,2,2017-02-01,1024,2,2017,599.0,572.0,568.0,554.0,1028.0,1086.0,1117.0,1127.0,663.4,554.0,1024.0
238,14,81,4.393617021276596,2,2017-02-01,1028,2,2017,1024.0,599.0,572.0,568.0,1086.0,1117.0,1127.0,2613.0,758.2,568.0,1028.0
239,18,5,3.2643678160919536,2,2017-02-01,1086,2,2017,1028.0,1024.0,599.0,572.0,1117.0,1127.0,2613.0,2871.0,861.8,572.0,1086.0
240,12,74,4.311827956989247,2,2017-02-01,1117,2,2017,1086.0,1028.0,1024.0,599.0,1127.0,2613.0,2871.0,2981.0,970.8,599.0,1117.0
241,16,38,4.2627118644067785,2,2017-02-01,1127,2,2017,1117.0,1086.0,1028.0,1024.0,2613.0,2871.0,2981.0,3503.0,1076.4,1024.0,1127.0
242,2,70,3.2583333333333333,5,2017-02-01,2613,2,2017,1127.0,1117.0,1086.0,1028.0,2871.0,2981.0,3503.0,3535.0,1394.2,1028.0,2613.0
243,25,82,3.660550458715597,5,2017-02-01,2871,2,2017,2613.0,1127.0,1117.0,1086.0,2981.0,3503.0,3535.0,3657.0,1762.8,1086.0,2871.0
244,7,84,2.5526315789473686,5,2017-02-01,2981,2,2017,2871.0,2613.0,1127.0,1117.0,3503.0,3535.0,3657.0,4689.0,2141.8,1117.0,2981.0
245,2,43,4.609195402298852,5,2017-02-01,3503,2,2017,2981.0,2871.0,2613.0,1127.0,3535.0,3657.0,4689.0,4694.0,2619.0,1127.0,3503.0
246,19,63,4.6880733944954125,5,2017-02-01,3535,2,2017,3503.0,2981.0,2871.0,2613.0,3657.0,4689.0,4694.0,4786.0,3100.6,2613.0,3535.0
247,18,72,3.6463414634146334,5,2017-02-01,3657,2,2017,3535.0,3503.0,2981.0,2871.0,4689.0,4694.0,4786.0,4818.0,3309.4,2871.0,3657.0
248,19,14,4.050847457627119,4,2017-02-01,4689,2,2017,3657.0,3535.0,3503.0,2981.0,4694.0,4786.0,4818.0,4905.0,3673.0,2981.0,4689.0
249,15,75,2.980392156862745,4,2017-02-01,4694,2,2017,4689.0,3657.0,3535.0,3503.0,4786.0,4818.0,4905.0,5196.0,4015.6,3503.0,4694.0
250,19,44,5.5438596491228065,3,2017-02-01,4786,2,2017,4694.0,4689.0,3657.0,3535.0,4818.0,4905.0,5196.0,5600.0,4272.2,3535.0,4786.0
251,29,68,4.17741935483871,4,2017-02-01,4818,2,2017,4786.0,4694.0,4689.0,3657.0,4905.0,5196.0,5600.0,6101.0,4528.8,3657.0,4818.0
252,22,48,3.8245614035087723,4,2017-02-01,4905,2,2017,4818.0,4786.0,4694.0,4689.0,5196.0,5600.0,6101.0,6322.0,4778.4,4689.0,4905.0
253,26,62,3.8067226890756296,3,2017-02-01,5196,2,2017,4905.0,4818.0,4786.0,4694.0,5600.0,6101.0,6322.0,25464.0,4879.8,4694.0,5196.0
254,0,82,3.7459016393442623,3,2017-02-01,5600,2,2017,5196.0,4905.0,4818.0,4786.0,6101.0,6322.0,25464.0,51.0,5061.0,4786.0,5600.0
255,12,34,3.72972972972973,3,2017-02-01,6101,2,2017,5600.0,5196.0,4905.0,4818.0,6322.0,25464.0,51.0,51.0,5324.0,4818.0,6101.0
256,18,15,2.5454545454545454,3,2017-02-01,6322,2,2017,6101.0,5600.0,5196.0,4905.0,25464.0,51.0,51.0,52.0,5624.8,4905.0,6322.0
257,8,63,3.5263157894736836,0,2017-02-01,25464,2,2017,6322.0,6101.0,5600.0,5196.0,51.0,51.0,52.0,53.0,9736.6,5196.0,25464.0
258,27,70,3.36046511627907,6,2017-03-01,51,3,2017,25464.0,6322.0,6101.0,5600.0,51.0,52.0,53.0,53.0,8707.6,51.0,25464.0
259,25,18,4.724137931034483,6,2017-03-01,51,3,2017,51.0,25464.0,6322.0,6101.0,52.0,53.0,53.0,53.0,7597.8,51.0,25464.0
260,17,2,3.9354838709677415,6,2017-03-01,52,3,2017,51.0,51.0,25464.0,6322.0,53.0,53.0,53.0,54.0,6388.0,51.0,25464.0
261,0,36,3.9205298013245033,6,2017-03-01,53,3,2017,52.0,51.0,51.0,25464.0,53.0,53.0,54.0,54.0,5134.2,51.0,25464.0
262,0,4,4.118012422360248,6,2017-03-01,53,3,2017,53.0,52.0,51.0,51.0,53.0,54.0,54.0,56.0,52.0,51.0,53.0
263,27,1,4.035294117647059,6,2017-03-01,53,3,2017,53.0,53.0,52.0,51.0,54.0,54.0,56.0,56.0,52.4,51.0,53.0
264,25,9,4.573333333333333,6,2017-03-01,54,3,2017,53.0,53.0,53.0,52.0,54.0,56.0,56.0,57.0,53.0,52.0,54.0
265,16,82,3.6346153846153846,6,2017-03-01,54,3,2017,54.0,53.0,53.0,53.0,56.0,56.0,57.0,59.0,53.4,53.0,54.0
266,6,69,4.183783783783784,6,2017-03-01,56,3,2017,54.0,54.0,53.0,53.0,56.0,57.0,59.0,60.0,54.0,53.0,56.0
267,26,51,4.9753086419753085,6,2017-03-01,56,3,2017,56.0,54.0,54.0,53.0,57.0,59.0,60.0,66.0,54.6,53.0,56.0
268,20,79,2.9607843137254903,6,2017-03-01,57,3,2017,56.0,56.0,54.0,54.0,59.0,60.0,66.0,457.0,55.4,54.0,57.0
269,0,42,4.48,6,2017-03-01,59,3,2017,57.0,56.0,56.0,54.0,60.0,66.0,457.0,487.0,56.4,54.0,59.0
270,18,35,4.486725663716813,6,2017-03-01,60,3,2017,59.0,57.0,56.0,56.0,66.0,457.0,487.0,514.0,57.6,56.0,60.0
271,0,15,4.275229357798165,6,2017-03-01,66,3,2017,60.0,59.0,57.0,56.0,457.0,487.0,514.0,528.0,59.6,56.0,66.0
272,12,55,2.588235294117647,1,2017-03-01,457,3,2017,66.0,60.0,59.0,57.0,487.0,514.0,528.0,530.0,139.8,57.0,457.0
273,7,47,4.229166666666667,1,2017-03-01,487,3,2017,457.0,66.0,60.0,59.0,514.0,528.0,530.0,536.0,225.8,59.0,487.0
274,28,64,5.3125,1,2017-03-01,514,3,2017,487.0,457.0,66.0,60.0,528.0,530.0,536.0,537.0,316.8,60.0,514.0
275,16,59,3.7977528089887636,1,2017-03-01,528,3,2017,514.0,487.0,457.0,66.0,530.0,536.0,537.0,540.0,410.4,66.0,528.0
276,16,5,4.09,1,2017-03-01,530,3,2017,528.0,514.0,487.0,457.0,536.0,537.0,540.0,550.0,503.2,457.0,530.0
277,5,58,3.2978723404255317,1,2017-03-01,536,3,2017,530.0,528.0,514.0,487.0,537.0,540.0,550.0,553.0,519.0,487.0,536.0
278,16,32,3.8191489361702127,1,2017-03-01,537,3,2017,536.0,530.0,528.0,514.0,540.0,550.0,553.0,553.0,529.0,514.0,537.0
279,12,65,3.3432835820895517,1,2017-03-01,540,3,2017,537.0,536.0,530.0,528.0,550.0,553.0,553.0,566.0,534.2,528.0,540.0
280,26,44,3.1265822784810124,1,2017-03-01,550,3,2017,540.0,537.0,536.0,530.0,553.0,553.0,566.0,573.0,538.6,530.0,550.0
281,7,25,3.351851851851852,1,2017-03-01,553,3,2017,550.0,540.0,537.0,536.0,553.0,566.0,573.0,579.0,543.2,536.0,553.0
282,22,26,5.204081632653062,1,2017-03-01,553,3,2017,553.0,550.0,540.0,537.0,566.0,573.0,579.0,580.0,546.6,537.0,553.0
283,14,16,4.784810126582278,1,2017-03-01,566,3,2017,553.0,553.0,550.0,540.0,573.0,579.0,580.0,582.0,552.4,540.0,566.0
284,7,78,3.321428571428572,1,2017-03-01,573,3,2017,566.0,553.0,553.0,550.0,579.0,580.0,582.0,592.0,559.0,550.0,573.0
285,16,38,4.2627118644067785,1,2017-03-01,579,3,2017,573.0,566.0,553.0,553.0,580.0,582.0,592.0,612.0,564.8,553.0,579.0
286,13,83,3.5663716814159288,1,2017-03-01,580,3,2017,579.0,573.0,566.0,553.0,582.0,592.0,612.0,631.0,570.2,553.0,580.0
287,0,72,3.260504201680672,1,2017-03-01,582,3,2017,580.0,579.0,573.0,566.0,592.0,612.0,631.0,648.0,576.0,566.0,582.0
288,14,39,3.783018867924529,1,2017-03-01,592,3,2017,582.0,580.0,579.0,573.0,612.0,631.0,648.0,962.0,581.2,573.0,592.0
289,3,69,3.016949152542373,1,2017-03-01,612,3,2017,592.0,582.0,580.0,579.0,631.0,648.0,962.0,967.0,589.0,579.0,612.0
290,0,38,4.97872340425532,1,2017-03-01,631,3,2017,612.0,592.0,582.0,580.0,648.0,962.0,967.0,975.0,599.4,580.0,631.0
291,16,21,2.8446601941747574,1,2017-03-01,648,3,2017,631.0,612.0,592.0,582.0,962.0,967.0,975.0,993.0,613.0,582.0,648.0
292,0,72,3.260504201680672,2,2017-03-01,962,3,2017,648.0,631.0,612.0,592.0,967.0,975.0,993.0,999.0,689.0,592.0,962.0
293,17,27,3.82,2,2017-03-01,967,3,2017,962.0,648.0,631.0,612.0,975.0,993.0,999.0,1064.0,764.0,612.0,967.0
294,11,8,3.53125,2,2017-03-01,975,3,2017,967.0,962.0,648.0,631.0,993.0,999.0,1064.0,1064.0,836.6,631.0,975.0
295,19,29,3.2222222222222223,2,2017-03-01,993,3,2017,975.0,967.0,962.0,648.0,999.0,1064.0,1064.0,1082.0,909.0,648.0,993.0
296,0,4,4.118012422360248,2,2017-03-01,999,3,2017,993.0,975.0,967.0,962.0,1064.0,1064.0,1082.0,1096.0,979.2,962.0,999.0
297,29,71,4.079545454545454,2,2017-03-01,1064,3,2017,999.0,993.0,975.0,967.0,1064.0,1082.0,1096.0,1096.0,999.6,967.0,1064.0
298,21,6,4.734375,2,2017-03-01,1064,3,2017,1064.0,999.0,993.0,975.0,1082.0,1096.0,1096.0,1123.0,1019.0,975.0,1064.0
299,14,16,4.784810126582278,2,2017-03-01,1082,3,2017,1064.0,1064.0,999.0,993.0,1096.0,1096.0,1123.0,1129.0,1040.4,993.0,1082.0
300,19,8,4.024691358024692,2,2017-03-01,1096,3,2017,1082.0,1064.0,1064.0,999.0,1096.0,1123.0,1129.0,1133.0,1061.0,999.0,1096.0
301,5,0,4.0144927536231885,2,2017-03-01,1096,3,2017,1096.0,1082.0,1064.0,1064.0,1123.0,1129.0,1133.0,1159.0,1080.4,1064.0,1096.0
302,21,37,4.017857142857143,2,2017-03-01,1123,3,2017,1096.0,1096.0,1082.0,1064.0,1129.0,1133.0,1159.0,1354.0,1092.2,1064.0,1123.0
303,29,26,3.900584795321637,2,2017-03-01,1129,3,2017,1123.0,1096.0,1096.0,1082.0,1133.0,1159.0,1354.0,2677.0,1105.2,1082.0,1129.0
304,15,71,3.193548387096774,2,2017-03-01,1133,3,2017,1129.0,1123.0,1096.0,1096.0,1159.0,1354.0,2677.0,2984.0,1115.4,1096.0,1133.0
305,29,26,3.900584795321637,2,2017-03-01,1159,3,2017,1133.0,1129.0,1123.0,1096.0,1354.0,2677.0,2984.0,3164.0,1128.0,1096.0,1159.0
306,1,80,3.4901960784313726,2,2017-03-01,1354,3,2017,1159.0,1133.0,1129.0,1123.0,2677.0,2984.0,3164.0,3222.0,1179.6,1123.0,1354.0
307,1,25,4.114285714285714,5,2017-03-01,2677,3,2017,1354.0,1159.0,1133.0,1129.0,2984.0,3164.0,3222.0,3442.0,1490.4,1129.0,2677.0
308,22,19,4.586956521739131,5,2017-03-01,2984,3,2017,2677.0,1354.0,1159.0,1133.0,3164.0,3222.0,3442.0,3448.0,1861.4,1133.0,2984.0
309,14,51,4.111111111111111,5,2017-03-01,3164,3,2017,2984.0,2677.0,1354.0,1159.0,3222.0,3442.0,3448.0,3573.0,2267.6,1159.0,3164.0
310,7,41,3.8411764705882354,5,2017-03-01,3222,3,2017,3164.0,2984.0,2677.0,1354.0,3442.0,3448.0,3573.0,3629.0,2680.2,1354.0,3222.0
311,17,23,2.988095238095238,5,2017-03-01,3442,3,2017,3222.0,3164.0,2984.0,2677.0,3448.0,3573.0,3629.0,3741.0,3097.8,2677.0,3442.0
312,11,27,3.701298701298701,5,2017-03-01,3448,3,2017,3442.0,3222.0,3164.0,2984.0,3573.0,3629.0,3741.0,3822.0,3252.0,2984.0,3448.0
313,16,40,3.5496688741721854,5,2017-03-01,3573,3,2017,3448.0,3442.0,3222.0,3164.0,3629.0,3741.0,3822.0,3982.0,3369.8,3164.0,3573.0
314,27,25,3.3571428571428568,5,2017-03-01,3629,3,2017,3573.0,3448.0,3442.0,3222.0,3741.0,3822.0,3982.0,4249.0,3462.8,3222.0,3629.0
315,11,51,5.130434782608695,5,2017-03-01,3741,3,2017,3629.0,3573.0,3448.0,3442.0,3822.0,3982.0,4249.0,4356.0,3566.6,3442.0,3741.0
316,6,24,4.264516129032258,5,2017-03-01,3822,3,2017,3741.0,3629.0,3573.0,3448.0,3982.0,4249.0,4356.0,4408.0,3642.6,3448.0,3822.0
317,20,35,4.513888888888889,5,2017-03-01,3982,3,2017,3822.0,3741.0,3629.0,3573.0,4249.0,4356.0,4408.0,4688.0,3749.4,3573.0,3982.0
318,29,22,4.0,5,2017-03-01,4249,3,2017,3982.0,3822.0,3741.0,3629.0,4356.0,4408.0,4688.0,4712.0,3884.6,3629.0,4249.0
319,15,65,3.875776397515528,4,2017-03-01,4356,3,2017,4249.0,3982.0,3822.0,3741.0,4408.0,4688.0,4712.0,4797.0,4030.0,3741.0,4356.0
320,26,68,4.274074074074074,4,2017-03-01,4408,3,2017,4356.0,4249.0,3982.0,3822.0,4688.0,4712.0,4797.0,4812.0,4163.4,3822.0,4408.0
321,6,24,4.264516129032258,4,2017-03-01,4688,3,2017,4408.0,4356.0,4249.0,3982.0,4712.0,4797.0,4812.0,4817.0,4336.6,3982.0,4688.0
322,5,41,3.1219512195121952,4,2017-03-01,4712,3,2017,4688.0,4408.0,4356.0,4249.0,4797.0,4812.0,4817.0,4829.0,4482.6,4249.0,4712.0
323,29,8,3.289156626506024,4,2017-03-01,4797,3,2017,4712.0,4688.0,4408.0,4356.0,4812.0,4817.0,4829.0,4837.0,4592.2,4356.0,4797.0
324,19,41,4.066666666666666,4,2017-03-01,4812,3,2017,4797.0,4712.0,4688.0,4408.0,4817.0,4829.0,4837.0,4861.0,4683.4,4408.0,4812.0
325,6,24,4.264516129032258,4,2017-03-01,4817,3,2017,4812.0,4797.0,4712.0,4688.0,4829.0,4837.0,4861.0,4933.0,4765.2,4688.0,4817.0
326,6,13,3.626436781609196,4,2017-03-01,4829,3,2017,4817.0,4812.0,4797.0,4712.0,4837.0,4861.0,4933.0,4991.0,4793.4,4712.0,4829.0
327,6,26,3.971875,4,2017-03-01,4837,3,2017,4829.0,4817.0,4812.0,4797.0,4861.0,4933.0,4991.0,5212.0,4818.4,4797.0,4837.0
328,4,84,3.947368421052632,4,2017-03-01,4861,3,2017,4837.0,4829.0,4817.0,4812.0,4933.0,4991.0,5212.0,5306.0,4831.2,4812.0,4861.0
329,23,27,2.9454545454545453,4,2017-03-01,4933,3,2017,4861.0,4837.0,4829.0,4817.0,4991.0,5212.0,5306.0,5316.0,4855.4,4817.0,4933.0
330,6,59,3.928888888888889,4,2017-03-01,4991,3,2017,4933.0,4861.0,4837.0,4829.0,5212.0,5306.0,5316.0,5454.0,4890.2,4829.0,4991.0
331,29,63,3.2692307692307687,4,2017-03-01,5212,3,2017,4991.0,4933.0,4861.0,4837.0,5306.0,5316.0,5454.0,5621.0,4966.8,4837.0,5212.0
332,12,3,4.375,3,2017-03-01,5306,3,2017,5212.0,4991.0,4933.0,4861.0,5316.0,5454.0,5621.0,5966.0,5060.6,4861.0,5306.0
333,19,41,4.066666666666666,4,2017-03-01,5316,3,2017,5306.0,5212.0,4991.0,4933.0,5454.0,5621.0,5966.0,6282.0,5151.6,4933.0,5316.0
334,7,73,4.3431372549019605,3,2017-03-01,5454,3,2017,5316.0,5306.0,5212.0,4991.0,5621.0,5966.0,6282.0,43.0,5255.8,4991.0,5454.0
335,7,1,3.78,4,2017-03-01,5621,3,2017,5454.0,5316.0,5306.0,5212.0,5966.0,6282.0,43.0,49.0,5381.8,5212.0,5621.0
336,19,23,4.584415584415584,3,2017-03-01,5966,3,2017,5621.0,5454.0,5316.0,5306.0,6282.0,43.0,49.0,51.0,5532.6,5306.0,5966.0
337,25,9,4.573333333333333,3,2017-03-01,6282,3,2017,5966.0,5621.0,5454.0,5316.0,43.0,49.0,51.0,51.0,5727.8,5316.0,6282.0
338,8,23,4.965517241379311,6,2017-04-01,43,4,2017,6282.0,5966.0,5621.0,5454.0,49.0,51.0,51.0,52.0,4673.2,43.0,6282.0
339,11,34,3.625,6,2017-04-01,49,4,2017,43.0,6282.0,5966.0,5621.0,51.0,51.0,52.0,52.0,3592.2,43.0,6282.0
340,26,57,3.9823008849557517,6,2017-04-01,51,4,2017,49.0,43.0,6282.0,5966.0,51.0,52.0,52.0,53.0,2478.2,43.0,6282.0
341,8,57,3.60377358490566,6,2017-04-01,51,4,2017,51.0,49.0,43.0,6282.0,52.0,52.0,53.0,53.0,1295.2,43.0,6282.0
342,0,40,3.548387096774193,6,2017-04-01,52,4,2017,51.0,51.0,49.0,43.0,52.0,53.0,53.0,53.0,49.2,43.0,52.0
343,3,36,4.8375,6,2017-04-01,52,4,2017,52.0,51.0,51.0,49.0,53.0,53.0,53.0,54.0,51.0,49.0,52.0
344,23,26,4.533333333333333,6,2017-04-01,53,4,2017,52.0,52.0,51.0,51.0,53.0,53.0,54.0,57.0,51.8,51.0,53.0
345,8,55,4.346938775510204,6,2017-04-01,53,4,2017,53.0,52.0,52.0,51.0,53.0,54.0,57.0,59.0,52.2,51.0,53.0
346,17,63,4.068627450980392,6,2017-04-01,53,4,2017,53.0,53.0,52.0,52.0,54.0,57.0,59.0,59.0,52.6,52.0,53.0
347,0,72,3.260504201680672,6,2017-04-01,54,4,2017,53.0,53.0,53.0,52.0,57.0,59.0,59.0,59.0,53.0,52.0,54.0
348,1,54,2.2,6,2017-04-01,57,4,2017,54.0,53.0,53.0,53.0,59.0,59.0,59.0,60.0,54.0,53.0,57.0
349,2,48,4.122448979591836,6,2017-04-01,59,4,2017,57.0,54.0,53.0,53.0,59.0,59.0,60.0,61.0,55.2,53.0,59.0
